17.2	436.9	646.5	101.3	69	0.64	52589
17.1	377.6	660.1	101.3	70	0.63	52590
16	586.7	361.4	101.4	62	0.53	52687
18.1	400.9	681.6	101.5	70	0.68	52688
17.4	383.6	718.4	101.2	69	0.68	52689
17.3	374.5	654.6	101.5	63	0.67	52690
16.6	453.7	608.3	101.4	62	0.66	52787
17.6	375.4	620.3	101.3	66	0.64	52788
16.7	434.1	542.2	101.4	71	0.53	52789
17.4	385.8	473.2	101.2	65	0.51	52790
16.8	380.8	336.1	101.5	68	0.38	52887
17.8	484.2	479.8	101.2	73	0.51	52888
16.9	406.3	560.2	101.4	68	0.57	52889
16.2	631.4	311	100.9	83	0.33	52890
17.2	368.1	375.9	101.4	69	0.41	52987
16.3	838.2	500.1	100.9	58	0.75	52988
17.3	446.9	615.3	101.5	69	0.63	52989
16.8	404.1	605.2	101.5	67	0.61	52990
17.6	374.9	610.5	101.3	70	0.58	53087
16.7	399.5	665.7	101.2	63	0.68	53088
17.2	404.5	653.7	101.5	64	0.67	53089
17.3	418.2	538.7	101.5	72	0.53	53090
18.1	317.5	696.6	101.2	73	0.63	53187
17.8	384	688.6	101.5	55	0.74	53188
16.9	380.8	557	101.4	75	0.49	53189
17.3	465.1	591.6	101.5	65	0.64	53190
18.8	389.5	669.1	101.2	72	0.64	60187
18.8	373.5	666.1	101.5	59	0.71	60188
16.3	390.4	369.3	101.6	75	0.35	60189
17.6	436.9	725.4	101.4	62	0.79	60190
18.2	342.1	700.4	101.4	72	0.64	60287
19.3	379.9	696.8	101.3	68	0.68	60288
16.5	362.2	346	101.6	75	0.34	60289
19.9	363.5	690.5	101.4	59	0.77	60290
18.4	449.2	629.7	101.4	77	0.59	60387
20	315.2	700.5	101.2	67	0.69	60388
16.5	422.7	332.8	101.3	73	0.37	60389
21.3	346.7	693.6	101.3	58	0.78	60390
18.7	412.3	528	101.3	75	0.49	60487
17.9	439.6	538.7	101.2	73	0.54	60488
17.3	445.5	491.9	101.3	64	0.56	60489
21.2	315.7	720	101	64	0.76	60490
19	409.1	511.4	101.1	77	0.48	60587
16.2	477.4	534	101.3	61	0.61	60588
17.8	401.8	680.9	101.6	60	0.75	60589
18.4	511.6	639.3	101	77	0.61	60590
18.1	506.6	361.8	101.3	79	0.38	60687
15.9	500.2	632.2	101.7	57	0.71	60688
18	484.7	478.4	101.5	70	0.53	60689
19.1	386.8	687.8	101.2	72	0.67	60690
18.4	387.2	336.8	101.3	76	0.36	60787
16.2	536.2	726.4	101.8	61	0.79	60788
19.4	364	520	101.1	76	0.47	60790
18.2	425.9	345.6	101.3	79	0.36	60887
17	425	681.6	101.6	59	0.72	60888
16.4	313	309.6	101.2	84	0.24	60889
20.1	331.6	504.6	101	79	0.47	60890
17.5	333.9	334.4	101.1	83	0.28	60987
17.2	366.7	743.2	101.4	68	0.69	60988
16.6	398.6	294.9	101.1	82	0.27	60989
20.9	342.6	401.1	101	82	0.38	60990
17	332.5	328.4	101.1	81	0.28	61087
17.3	379	704.8	101.5	72	0.64	61088
16.7	395.9	311.8	101.4	78	0.3	61089
20.2	353	388.3	101.4	86	0.32	61090
16.8	346.7	336.7	101.2	79	0.3	61187
16.7	426.4	607.7	101.6	68	0.59	61188
17.5	432.8	353.3	101.5	79	0.35	61189
19.8	398.1	452.9	101.4	83	0.41	61190
17.6	369	337.2	101.6	79	0.32	61287
16.7	392.2	559.1	101.3	69	0.55	61288
17.6	389	522	101.4	76	0.47	61289
18.1	417.7	634.7	101.4	72	0.63	61290
16.8	379	599.5	101.2	76	0.52	61388
17.3	383.1	509.1	101.2	79	0.42	61389
17.7	613.6	400	101.2	69	0.54	61390
18	481.1	562.9	101.5	68	0.6	61487
17.1	375.8	350	101.4	81	0.3	61488
17.9	370.8	593.8	101	79	0.49	61489
17.5	471.5	634	101.5	58	0.75	61490
18.6	502.9	717.8	101.5	66	0.79	61587
17.2	378.1	320.9	101.5	82	0.27	61588
17.7	365.8	338.5	101.3	81	0.29	61589
17.6	425.5	635.3	101.5	56	0.74	61590
18.6	535.3	717.5	101.4	71	0.76	61687
17.5	512	615.6	101.4	71	0.63	61688
18.3	361.2	592.9	101.3	75	0.53	61689
18.4	376.3	652.5	101.3	66	0.68	61690
18.4	379.9	693.6	101.4	70	0.69	61787
17.4	379	375.9	101.1	70	0.4	61788
19	343.9	668.4	101.2	73	0.62	61789
18	333.5	324.8	101.4	74	0.34	61790
18	384.9	692.8	101.6	68	0.69	61887
17.4	359.9	461.1	101	73	0.44	61888
19.2	358.1	618.9	101.1	76	0.56	61889
18.6	436.9	639.3	101.5	72	0.63	61890
18.2	377.6	659.9	101.4	67	0.66	61987
17.4	370.8	339.4	101.2	77	0.34	61988
21.4	433.2	551.1	101	70	0.63	61989
19.1	384	661.6	101.2	73	0.63	61990
17.7	401.8	580.7	101.3	68	0.6	62087
18.4	405	488.4	101.4	67	0.53	62088
21.2	370.4	680.7	100.9	69	0.72	62089
18.8	307.9	618.2	101	76	0.54	62090
18	394.5	531.6	101.1	70	0.54	62187
18.4	500.6	687.1	101.3	71	0.71	62188
19.1	430.5	687.2	100.8	78	0.63	62189
19.1	362.2	673.3	101.1	75	0.64	62190
18.4	405.9	655.5	101	72	0.65	62287
18.5	475.6	537.8	101.1	75	0.53	62288
18.4	389	669.6	100.8	74	0.62	62289
19.5	465.6	599.7	101.2		0.6	62290
17.3	396.3	327.1	101.2	81	0.3	62387
18.3	331.2	567.3	101.2	74	0.52	62388
17.9	466.9	566.8	101	68	0.62	62389
20.1	444.6	666.6	101.1	73	0.68	62390
18.4	345.8	578.4	101.4	75	0.52	62487
18.6	402.2	650	101.2	67	0.68	62488
19.3	409.1	460.1	101.4	63	0.56	62489
21.5	445.1	727.8	101.2	68	0.83	62490
18.2	367.2	611.3	101.3	75	0.56	62587
19.2	402.2	682.5	101.3	67	0.72	62588
19.9	494.3	636.5	101.4	63	0.75	62589
22.5	441.9	705.5	101.1	64	0.85	62590
18	401.3	328.8	101.5	77	0.33	62687
20.2	425.5	726.3	101.1	70	0.75	62688
19.5	502	710.5	101.2	71	0.75	62689
25.7	451	686.6	100.9	47	1.11	62690
18.8	488.3	630.4	101.5	74	0.64	62787
18.3	438.7	603.8	100.9	83	0.49	62788
19.6	523.9	652.5	101.2	75	0.67	62789
26	351.2	735.6	100.8	41	1.14	62790
18.6	426.4	653.9	101.4	68	0.68	62887
18.3	498.4	409	100.9	82	0.37	62888
19.6	550.3	684.9	101.5	71	0.76	62889
21.1	342.6	728.1	100.7	71	0.75	62890
18.9	449.2	667.6	101.3	63	0.76	62987
19.1	378.1	493.8	101	80	0.44	62988
19.1	531.2	698.2	101.7	68	0.77	62989
19	531.6	508.4	101.1	78	0.5	62990
18.6	440.5	581.7	101.4	63	0.67	63087
19	323	301.3	101	82	0.27	63088
19.6	405	722.1	101.4	71	0.73	63089
21.3	343	627.8	101.3	70	0.65	63090
19	467.8	574.6	101.5	67	0.64	70187
19.1	334.8	356.5	101	78	0.33	70188
19.4	355.3	658.4	101.3	71	0.63	70189
21.5	406.8	704	101.2	75	0.72	70190
18.8	472.4	639.2	101.4	70	0.68	70287
18.6	339.4	515.7	101.2	77	0.46	70288
19.3	320.2	660.9	101.3	70	0.62	70289
21.6	386.3	692.6	101.1	71	0.73	70290
18.3	397.7	617	101.2	72	0.6	70387
18.7	352.1	638.7	101.1	73	0.6	70388
20	358.1	699.5	101.2	74	0.67	70389
21	400	719.4	101.1	70	0.75	70390
18	396.3	634.7	101.2	69	0.63	70487
18.7	384.5	663.6	101.1	69	0.66	70488
21.9	435.5	728.7	101	66	0.82	70489
21.4	472.4	718.1	101.3	70	0.81	70490
17.8	373.5	601.2	101.3	71	0.58	70587
19.9	378.6	685.4	101.2	69	0.71	70588
19.6	419.1	535.8	101.2	80	0.48	70589
21.8	380.8	696.2	101.2	66	0.77	70590
18.2	381.3	583.4	101.3	69	0.58	70687
20.4	338.5	697.8	101.1	72	0.67	70688
19.3	480.1	602.4	101.3	80	0.54	70689
20.9	364.9	691.3	101	73	0.7	70690
17.8	403.2	467	101.2	75	0.46	70787
20.8	361.2	690.6	101.3	74	0.68	70788
20	400.9	583.2	101.5	77	0.56	70789
18.5	549.4	374.6	101	76	0.43	70790
17.9	486.5	340.9	101	77	0.37	70887
20.1	389	690.2	101.3	74	0.67	70888
20.4	366.7	632	101.4	73	0.64	70889
18.9	378.1	523.7	101.3	72	0.53	70890
18.5	465.6	478.9	101	74	0.5	70987
19.5	359.9	617	101.1	75	0.58	70988
20.3	378.1	612	101.2	72	0.62	70989
20.8	472.9	629.8	101.3	69	0.71	70990
18.4	390.9	444.3	101.2	73	0.45	71087
18.8	373.5	477.5	101.1	75	0.45	71088
20.2	433.7	493.1	101.3	72	0.54	71089
22.8	402.7	447.4	101.2	68	0.55	71090
19.4	392.7	660.6	101.3	64	0.72	71187
19.5	381.3	639.8	101.5	70	0.65	71188
20.1	406.8	483.6	101.6	72	0.52	71189
24.3	369.4	612.6	101.2	63	0.75	71190
19.9	532.5	663.8	101.4	68	0.76	71287
20.2	362.6	681.8	101.5	69	0.7	71288
20.8	516.6	628.5	101.6	74	0.68	71289
23.5	350.3	596.1	101.3	67	0.67	71290
19.5	492.9	654.4	101.3	75	0.66	71387
19.6	355.3	584.1	101.4	72	0.58	71388
19.9	471.9	648.8	101.4	76	0.63	71389
23.7	351.7	455	101.4	73	0.52	71390
18.9	438.2	472	101.1	78	0.46	71487
19.7	365.8	600.1	101.3	71	0.61	71488
20.5	373.5	712.9	101.1	71	0.71	71489
23.2	387.7	652.4	101	75	0.7	71490
18.5	359	318.1	101.1	80	0.3	71587
20.1	330.3	435.6	101.2	73	0.44	71588
19.5	429.1	546.4	101.5	75	0.53	71589
21.5	387.2	521	101	75	0.54	71590
18	467.8	329	101.1	78	0.35	71687
20.9	329.8	619.9	101.1	73	0.61	71688
19.7	375.8	624.8	101.6	71	0.62	71689
22.6	380.4	638.9	101.3	69	0.72	71690
17.8	401.8	263	101.3	84	0.25	71787
21	333.5	574.1	101.4	80	0.52	71788
19.7	381.7	672	101.5	72	0.67	71789
23.1	466.5	695.2	101.4	72	0.8	71790
19.2	354.4	670.2	101.4	63	0.71	71887
21	372.6	573.8	101.4	75	0.58	71888
20.3	388.1	686.3	101.4	71	0.71	71889
23.2	442.8	679.4	101.2	71	0.77	71890
19.3	369	710.4	101.2	68	0.71	71987
21.3	369	659.6	101.3	69	0.7	71988
21	345.3	622	101.1	73	0.61	71989
23.6	397.7	712.5	100.9	69	0.81	71990
19.1	424.1	303.4	101.2	74	0.36	72087
21.9	390.4	562.4	101.5	73	0.6	72088
21.2	359.9	533	101	80	0.49	72089
22.2	375.8	634.7	101.1	74	0.66	72090
18.8	512	649.6	101.5	64	0.74	72187
23.5	395.9	335.2	101.6	76	0.4	72188
21.4	363.5	486.8	101.1	79	0.46	72189
21.9	366.7	659.8	101.3	75	0.68	72190
19.3	441	676	101.5	66	0.73	72287
23.7	415	654.8	101.4	70	0.74	72288
21.6	398.1	650.4	101.4	73	0.69	72289
22	365.8	587.5	101.2	75	0.6	72290
19.3	468.3	659.6	101.2	71	0.69	72387
23.2	433.2	666.6	101.3	75	0.72	72388
21.7	497.9	699.6	101.6	75	0.76	72389
22	387.2	544.6	101.1	76	0.56	72390
19.1	444.6	539.6	101.1	71	0.56	72487
22.9	490.6	647.5	101.5	74	0.72	72488
20.6	482.4	513.3	101.4	75	0.55	72489
20.5	403.6	472.1	101.1	73	0.51	72490
18.9	332.1	623.3	101	73	0.57	72587
22.3	428.7	670	101.5	78	0.69	72588
20.6	363.5	601.7	101.2	73	0.6	72589
21	374.9	674	101.3	65	0.76	72590
19.2	320.2	595.5	100.9	75	0.53	72687
21.5	367.2	540.8	101.4	81	0.51	72688
20.5	341.2	626.9	101.2	74	0.61	72689
21.4	351.7	660.6	101.5	66	0.72	72690
18.7	340.7	456	101	79	0.4	72787
20.9	350.3	356.8	101.6	78	0.37	72788
21.3	380.4	623	101.3	73	0.64	72789
21.7	362.6	685.1	101.4	68	0.74	72790
19.6	370.4	618.9	101	73	0.6	72887
21.6	348	545	101.5	76	0.55	72888
21.9	358.1	684.7	101.2	73	0.7	72889
21.5	370.4	675.5	101.3	69	0.71	72890
20.3	379	619.3	100.9	73	0.62	72987
21.3	348	537	101.4	78	0.52	72988
21.7	374.5	641.8	101.2	71	0.67	72989
21.4	428.7	640.6	101.3	71	0.68	72990
20.8	364	650.6	100.8	70	0.66	73087
21.1	305.7	307.3	101.6	79	0.31	73088
21.1	362.2	639.1	101.2	71	0.66	73089
22.7	456.5	649.6	101.3	70	0.74	73090
21.4	350.3	693.2	101	70	0.71	73187
21.5	327.1	348	101.5	74	0.39	73188
21.3	378.1	658.8	101.1	70	0.69	73189
22.1	463.3		101.3	72	0.74	73190
22.2	375.4	572.2	101	69	0.61	80187
21.6	367.6	380.2	101.3	78	0.42	80188
21	368.5	664.7	101.1	70	0.69	80189
20.5	374.5	681.9	101.2	68	0.73	80190
23	356.7	569.6	100.9	71	0.61	80287
21.5	442.3	516.7	101.3	72	0.59	80288
21.1	377.2	654.8	101.1	71	0.68	80289
20.8	390.4	628.8	101.4	65	0.72	80290
22.5	357.1	618.5	101	72	0.65	80387
21.9	477	602.9	101.5	70	0.71	80388
21.5	369	652.6	101.2	70	0.7	80389
21.2	431.4	437.5	101.5	71	0.53	80390
21.8	347.6	667.1	101	71	0.69	80487
21.5	378.1	501	101.4	75	0.53	80488
22.1	388.1	671.5	101.3	67	0.75	80489
21.2	478.8	509.9	101.4	75	0.56	80490
20.4	371.3	555.6	101	76	0.54	80587
21.1	400.4	462.9	101.2	77	0.48	80588
22.7	395.9	616.5	101.4	68	0.7	80589
21.7	369	586.7	101.3	75	0.6	80590
21.2	333.9	468.1	101	72	0.49	80687
21	405.4	631.6	101.3	69	0.69	80688
22.9	410	641.1	101.4	69	0.74	80689
22.7	362.2	589.8	101.3	73	0.63	80690
21.1	361.2	595.8	101.1	73	0.61	80787
20.9	373.1	678.6	101.3	65	0.75	80788
22.1	465.1	578.2	101.2	74	0.65	80789
23	371.7	490.6	101.3	75	0.53	80790
21.5	371.3	610.7	101.2	72	0.65	80887
20.8	373.5	594.7	101.3	68	0.64	80888
20.7	422.3	303.3	101.1	80	0.34	80889
22.6	397.2	452.3	101.3	76	0.5	80890
21.6	425.5	611.8	101.2	72	0.67	80987
20.2	352.1	561.7	101.2	73	0.55	80988
21.4	356.7	477	101.1	77	0.48	80989
22.4	421.4	522.5	101.3	73	0.59	80990
21.3	343.5	601.8	101.2	71	0.63	81087
20.5	395	650.6	101	68	0.7	81088
22.1	385.4	512.4	101.4	76	0.54	81089
22.2	425.9	434.6	101.3	78	0.47	81090
21.4	375.8	646.9	101.3	71	0.7	81187
20.6	380.8	653.1	101.1	64	0.74	81188
22.2	435	655.5	101.4	76	0.69	81189
22.6	423.7	541	101.2	76	0.58	81190
21.3	470.6	606.7	101.3	71	0.68	81287
20.7	384.5	658.9	101.3	61	0.77	81288
22.5	433.2	655.1	101.3	75	0.7	81289
22.5	399.5	590.8	101.3	77	0.62	81290
19.3	416.8	284.8	101.2	82	0.3	81387
20.7	445.1	669.6	101.3	67	0.74	81388
23	382.7	665	101.2	70	0.72	81389
20.9	439.6	297	101.3	79	0.35	81390
18.1	384.9	292.7	101.1	75	0.33	81487
20.7	402.7	666.8	101.2	73	0.67	81488
21.8	381.3	661	101.1	72	0.69	81489
20.6	338.5	303.7	101.3	81	0.3	81490
19.7	432.3	529.5	101.4	64	0.64	81587
20.1	348.9	647.1	101	73	0.61	81588
21.1	352.1	652.6	101	70	0.69	81589
21.2	381.7	433.1	101.3	72	0.49	81590
20.2	436	593.7	101.5	67	0.67	81687
20.1	333.9	608.2	101	71	0.59	81688
20.3	405.9	629.8	101	68	0.68	81689
22.2	429.1	562.7	101.4	67	0.67	81690
19.6	459.6	338.3	101.6	74	0.43	81787
19.8	344.4	551.1	101	73	0.53	81788
20.6	383.6	613.9	101	65	0.69	81789
21.5	336.6	494.2	101.2	72	0.53	81790
19.7	535.7	473.9	101.5	73	0.55	81887
18.7	327.1	435.2	101	80	0.37	81888
20.9	374	626.2	101.4	65	0.72	81889
20.2	376.3	301	101.3	77	0.35	81890
20	434.1	597.6	101.4	71	0.63	81987
19.1	371.7	365.6	100.9	80	0.34	81988
20.8	390.9	562.8	101.4	66	0.65	81989
20.6	407.7	541.4	101.3	68	0.62	81990
20.2	345.3	613.4	101.4	70	0.61	82087
19.2	361.7	319.7	100.7	78	0.33	82088
20.3	408.2	485.5	101.2	63	0.61	82089
20.7	426.4	648	101.3	65	0.76	82090
20.3	388.1	637.9	101.5	69	0.66	82187
20	414.5	525.5	100.9	71	0.56	82188
20.4	376.3	553.6	101.2	59	0.68	82189
21.1	400	639.3	101.6	67	0.7	82190
20.2	477	604.2	101.6	63	0.71	82287
20.6	470.6	563	101.2	71	0.62	82288
20.4	436.4	604.1	101.4	68	0.68	82289
21.3	371.7	639.3	101.4	70	0.67	82290
19.5	423.2	628.6	101.6	69	0.65	82387
21.2	381.3	380.3	101.2	74	0.42	82388
20.6	418.6	598	101.4	68	0.68	82389
20.8	370.4	606	101.1	67	0.67	82390
19.3	374	628.2	101.5	65	0.68	82487
23.1	331.6	538.6	101.3	67	0.61	82488
20.3	378.6	582.5	101.1	67	0.64	82489
20.8	426.8	376.7	101.4	69	0.51	82490
19.2	368.1	609	101.5	61	0.68	82587
23.7	306.6	572	101.2	69	0.62	82588
20.1	417.7	541.3	101.1	65	0.64	82589
21.1	369	576.5	101.5	65	0.68	82590
19.3	362.2	496.8	101.6	68	0.53	82687
23.7	310.7	579	100.9	69	0.62	82688
20	390.4	492.8	101.1	68	0.56	82689
21	453.7	628.5	101.6	61	0.77	82690
19.6	405	484.7	101.5	76	0.48	82787
21.9	345.8	611.3	100.9	75	0.61	82788
20.4	454.2	600.4	101.3	67	0.68	82789
21.5	479.2	644.3	101.5	64	0.8	82790
19.3	309.8	454.9	101.4	79	0.39	82887
21.8	405.4	561.8	100.9	76	0.58	82888
19.7	456.5	538	101.3	74	0.55	82889
22.9	405.4	639.9	101.4	64	0.78	82890
19.8	313	414.1	101.5	76	0.39	82987
21.9	472.4	577.4	100.8	78	0.59	82988
19.4	409.1	487.9	101.1	76	0.47	82989
22	310.7	608.8	101.4	73	0.6	82990
20.4	444.6	552.5	101.6	76	0.55	83087
21.8	380.4	614.3	100.6	78	0.6	83088
19.9	323.9	585.3	100.9	70	0.57	83089
21	375.4	567.8	101.2	76	0.55	83090
21.4	504.7	519.2	101.5	74	0.59	83187
21	400.4	515.9	100.6	80	0.48	83188
19.9	361.7	616.7	101	68	0.62	83189
21.6	383.6	537.5	101.2	74	0.56	83190
22.7	430	490.2	101.2	67	0.63	90187
21.2	395	585.5	100.8	77	0.58	90188
19.5	449.2	572	101.1	74	0.55	90189
21.1	361.2	550.5	101.2	71	0.58	90190
21.9	333	571.7	101.1	77	0.55	90287
21.8	355.8	547.5	100.9	75	0.54	90288
19.7	420.5	589.4	101.2	74	0.56	90289
21.2	366.3	559	101.2	73	0.58	90290
20.1	378.1	262.9	101.3	84	0.26	90387
25.7	356.7	566.6	100.7	58	0.78	90388
20	374.5	534	101.2	76	0.49	90389
21.6	363.1	554.8	101.1	74	0.57	90390
21.3	333.9	576.4	101.2	70	0.6	90487
28.9	408.6	597.5	100.7	45	1	90488
21.4	456.5	576.8	101.1	69	0.64	90489
22	347.6	562.7	101.3	74	0.56	90490
20.6	354.4	579.1	101.3	73	0.57	90587
28.2	358.1	597.8	100.6	44	0.96	90588
22	430	608.5	101	66	0.7	90589
23.6	319.3	589.1	101.4	71	0.62	90590
20	395.9	600.4	101.3	73	0.58	90687
24.3	379.5	607.7	100.7	66	0.71	90688
20.7	409.5	604.6	101	77	0.57	90689
24.3	409.5	604	101.4	67	0.73	90690
21	304.3	598.5	101.2	64	0.62	90787
21.1	405.9	445.4	101	79	0.43	90788
20.2	378.6	577.6	101	71	0.57	90789
24.4	383.1	591.5	101.2	58	0.77	90790
22.9	292.9	580.5	101.2	56	0.7	90887
20.4	382.7	543.1	101.1	72	0.57	90888
19.9	398.6	584.3	101.1	70	0.6	90889
24.1	307.5	591.1	101	65	0.67	90890
21.9	395.9	505.2	101.4	69	0.58	90987
21.3	373.5	514.2	101.1	70	0.55	90988
18.9	428.7	546.5	101.2	72	0.53	90989
24	346.7	585.4	100.9	68	0.65	90990
21	320.7	424.8	101.3	74	0.43	91087
20.2	392.2	360.3	101	77	0.39	91088
19.1	385.8	563.5	101.1	69	0.57	91089
23.8	463.3	581.9	101	69	0.73	91090
20	408.6	517	101	71	0.56	91187
20	355.3	532.3	101	68	0.57	91188
19.4	364	424.8	100.9	70	0.46	91189
23.7	458.3	578.2	101	62	0.79	91190
19.2	575.3	258	101.1	68	0.45	91287
20.2	342.6	485.1	101.3	61	0.58	91288
19.8	348.9	512.2	101	66	0.55	91289
21.1	316.1	534.7	101	80	0.47	91290
19.1	441.9	526.7	101.4	63	0.61	91387
20.2	451.9	562	101.3	69	0.63	91388
20.5	372.6	544.5	101.2	73	0.54	91389
20.3	335.3	503.9	101	78	0.44	91390
19.5	373.5	585.4	101.6	69	0.59	91487
20	458.3	502.3	101.3	73	0.53	91488
23.7	409.5	535.8	101.1	51	0.77	91489
20.8	324.8	417.1	101.3	81	0.38	91490
19.8	320.2	555	101.4	74	0.51	91587
19.7	331.6	477.3	101.2	73	0.46	91588
23.1	292.9	254.9	101.1	66	0.38	91589
21.6	288.8	463.3	101.2	74	0.44	91590
19.7	343.9	467	101.1	71	0.47	91687
19.7	309.8	463.7	101.2	69	0.47	91688
22.5	354	245.8	100.9	73	0.34	91689
20.2	336.2	490.5	101	72	0.5	91690
19.7	366.3	560.2	101.3	69	0.56	91787
18.8	317.1	302.7	101	74	0.32	91788
19.8	422.7	313.7	101.1	77	0.35	91789
19.9	387.7	470.6	101.2	68	0.53	91790
20	441.9	552.8	101.4	72	0.56	91887
19	313	447.1	101.1	69	0.44	91888
19.5	406.8	479.8	101.1	65	0.54	91889
20.5	374.9	448	101.4	62	0.56	91890
20.2	419.1	508.2	101.3	74	0.5	91987
18.7	298.4	239.6	101.1	78	0.25	91988
17.7	381.3	348.2	101.1	72	0.39	91989
20.3	451	408.9	101.1	65	0.56	91990
20	390.9	473	101.2	78	0.44	92087
18.6	462.8	295.2	101	69	0.43	92088
19.1	430	536.8	101.1	60	0.63	92089
21	423.2	425.5	100.9	58	0.62	92090
20.5	331.2	433.2	101.1	75	0.42	92187
19	342.1	497.7	101.5	57	0.59	92188
22.1	343.5	562	100.8	54	0.68	92189
21.7	349.9	501.2	101.3	62	0.6	92190
20.6	385.4	256	101.4	87	0.24	92287
18.5	297	537.9	101.6	65	0.53	92288
20	306.1	460.5	100.7	78	0.41	92289
21.5	378.6	535.2	101.6	66	0.61	92290
20.8	370.4	295	101.6	84	0.27	92387
19	277.4	504	101.4	72	0.46	92388
19.4	367.6	445.8	101.1	79	0.38	92389
21	405.4	453.8	101.6	70	0.51	92390
20.3	328.4	322.2	101.5	81	0.3	92487
19.4	360.8	348.3	101.5	70	0.39	92488
20.1	398.1	468	101	78	0.43	92489
20.9	444.2	507.8	101.5	67	0.58	92490
19.3	347.6	375.6	101.4	80	0.34	92587
19	432.8	507.2	101.7	69	0.54	92588
24	385.8	368.7	101	57	0.58	92589
20.9	421.8	500.3	101.5	71	0.54	92590
19.1	301.1	351	101.2	74	0.36	92687
19	297.9	463.3	101.8	70	0.45	92688
22.2	329.8	456.6	101.2	74	0.46	92689
21.2	338.5	455.8	101.4	71	0.47	92690
19.4	329.4	464.7	101.3	73	0.46	92787
18.7	360.8	515.6	101.6	74	0.46	92788
21.4	361.7	454.6	101.1	76	0.44	92789
20.4	388.6	252.6	101.3	68	0.38	92790
19.9	381.7	518.6	101.4	77	0.48	92887
18.9	300.7	524.5	101.3	80	0.39	92888
22.1	400	530	101.2	64	0.61	92889
21.2	408.6	506.9	101.4	76	0.51	92987
18.9	284.7	477	101.2	79	0.35	92988
20.1	331.6	298.1	101.2	75	0.32	92990
22	379	433	101.2	77	0.45	93087
18.3	248.3	495.4	101.3	81	0.36	93088
20	329.4	498.9	101.4	73	0.48	93089
20.9	376.3	464.4	101.1	73	0.5	93090
22.4	385.8	502.1	101	69	0.53	100187
18.5	310.7	437.9	101.5	76	0.37	100188
19.1	382.2	454.2	101.2	68	0.5	100189
20.7	377.6	304.4	101.4	75	0.36	100190
21.4	348.9	477.4	101.3	81	0.42	100287
18.7	351.2	343.1	101.4	81	0.29	100288
19.7	481.5	427	101.3	61	0.59	100289
20.6	310.2	240.1	101	71	0.33	100290
25.8	330.3	502.8	101.3	47	0.73	100387
18.8	348	406.5	101.2	84	0.31	100388
18.9	399.1	467	101.3	56	0.6	100389
21.6	339.8	493.6	101.2	66	0.55	100390
26.4	262.8	480.1	101.3	36	0.74	100487
18.6	287.9	299.3	101.4	84	0.23	100488
18.5	405.4	491.2	101	67	0.52	100489
22.2	369.4	510.7	101.5	68	0.55	100490
20.7	283.8	471.5	101.3	80	0.4	100587
18.4	321.6	399.9	101.5	77	0.35	100588
19.6	353	440.2	101.3	74	0.45	100589
20.7	444.2	456.5	101.4	78	0.44	100590
19.4	338.9	391.3	101.3	79	0.33	100687
18.6	375.8	342.1	101.6	72	0.38	100688
20.7	426.4	395	101.6	70	0.49	100689
20.4	376.7	413.2	101.3	70	0.48	100690
20.5	440.5	421.3	101.4	76	0.44	100787
19.6	377.2	484.1	101.8	69	0.51	100788
19.6	416.8	457.4	101.5	78	0.42	100789
19.8	341.2	319.3	101.3	65	0.41	100790
19.4	357.1	409.7	101.3	71	0.44	100887
21.7	377.6	491.7	101.8	59	0.64	100888
19	315.7	434	101.5	74	0.37	100889
21.1	350.3	471.5	101.5	56	0.64	100890
19.2	383.6	429.1	101.4	66	0.48	100987
22.4	225.9	481.5	101.1	50	0.6	100988
19.1	395.4	452.5	101.6	72	0.44	100989
23.7	323.9	509.2	101.6	13	1.03	100990
18.9	372.2	419.2	101.5	73	0.4	101087
20.4	244.6	491.4	101.1	70	0.47	101088
19.2	416.4	385.1	101.5	74	0.39	101089
22.8	225	487.8	101.1	19	0.82	101090
20.1	298.4	162.3	101.7	83	0.18	101187
18.8	299.3	370.2	101.4	85	0.27	101188
18.7	396.3	417.8	101.5	77	0.39	101189
19.4	296.1	472.3	101.3	58	0.55	101190
20	392.2	214.1	101.4	88	0.2	101287
18.9	308.4	431.4	101.6	76	0.38	101288
18.6	425.9	276.8	101.5	77	0.31	101289
19.2	354	463	101.3	71	0.42	101290
19.1	297	365.3	101.3	71	0.35	101387
18.1	329.4	326.6	101.8	72	0.34	101388
18.6	338.9	277	101.5	79	0.27	101389
18.9	324.3	404	101.2	73	0.37	101390
19.5	381.7	290.4	101.3	74	0.34	101487
18.5	283.3	319.5	101.6	68	0.34	101488
18.3	378.1	236.3	101.5	68	0.36	101489
19.4	363.5	388.7	101.2	70	0.42	101490
19.6	353	296.9	101.3	71	0.34	101587
18.7	324.8	462.9	101.4	74	0.41	101588
18.6	336.2	342.1	101.2	67	0.39	101589
19.6	308.9	306.4	101.2	74	0.33	101590
19.2	360.3	313.3	101.6	74	0.33	101687
18.7	343.9	420.7	101.3	83	0.31	101688
18.6	383.1	373	101.1	70	0.4	101689
20.1	380.4	337.8	101.1	70	0.41	101690
19.4	409.1	342.6	101.7	75	0.38	101787
19.6	352.1	438.3	101.3	77	0.38	101788
17.6	343.9	397.2	101.3	83	0.3	101789
20.2	345.3	383.9	101.5	68	0.44	101790
18.2	345.3	163.6	101.7	90	0.18	101887
19.8	335.3	224.6	101.6	74	0.29	101888
19.4	369	437.2	101.4	63	0.43	101889
